species,Healthy_stool_100_100_noerr,Healthy_stool_100_10_noerr,Healthy_stool_100_1_noerr,Healthy_stool_100_50_noerr,Healthy_stool_10_100_noerr,Healthy_stool_10_10_noerr,Healthy_stool_10_1_noerr,Healthy_stool_10_50_noerr
Megalodesulfovibrio gigas,0,0,0,0,1,0,0,0
Maridesulfovibrio hydrothermalis,0,0,1,1,1,2,4,2
Desulfovibrio marinus,0,0,0,0,0,2,2,1
Desulfovibrio piger,585,118,46,174,1,1,0,2
Maridesulfovibrio salexigens,2,1,1,0,0,1,0,0
Desulfovibrio sp. 86,0,0,1,0,0,0,0,0
Desulfovibrio sp. IOR2,0,0,0,1,0,0,0,0
Nitratidesulfovibrio vulgaris,1,0,0,0,0,0,0,1
Lawsonia intracellularis,1,0,0,0,0,0,0,1
Pseudodesulfovibrio aespoeensis,0,1,1,1,0,1,2,0
Pseudodesulfovibrio indicus,0,2,1,2,0,3,0,0
Pseudodesulfovibrio piezophilus,3,0,0,0,0,0,0,1
Pseudodesulfovibrio sp. zrk46,1,0,1,1,1,0,0,0
Pelobacter acetylenicus,0,1,0,0,2,0,0,0
Syntrophotalea carbinolica,1,1,1,1,0,0,0,0
Pelobacter propionicus,1,2,1,1,0,0,0,0
Pelobacter sp. SFB93,1,0,0,1,0,1,0,0
Geoalkalibacter subterraneus,1,2,2,0,3,0,1,1
Citrifermentans bemidjiense,1,1,0,0,0,0,0,0
Citrifermentans bremense,2,0,0,1,1,0,0,0
Geotalea daltonii,0,1,1,0,1,0,3,3
Trichlorobacter lovleyi,1,0,0,0,0,0,0,0
Geobacter sp. DSM 9736,2,0,2,1,1,1,2,0
Geobacter sp. FeAm09,0,1,0,0,0,0,0,1
Geobacter sp. M18,0,1,3,1,2,1,4,0
Geobacter sulfurreducens,0,0,1,1,0,2,1,2
Geotalea uraniireducens,0,0,4,1,1,0,4,4
Anaeromyxobacter dehalogenans,0,1,0,0,0,0,0,0
Anaeromyxobacter sp. Fw109-5,1,1,0,0,0,0,0,0
Archangium gephyra,1,0,0,0,0,1,0,0
Cystobacter fuscus,0,0,3,1,2,2,3,1
Haliangium ochraceum,1,0,0,0,0,0,0,1
Labilithrix luteola,0,0,0,1,0,0,0,0
Corallococcus coralloides,2,1,0,0,0,0,0,0
Corallococcus macrosporus,1,0,0,0,0,1,0,2
Myxococcus hansupus,0,0,0,0,0,2,1,0
Myxococcus stipitatus,1,0,0,1,0,0,0,0
Myxococcus xanthus,0,0,0,0,2,1,0,0
Sorangium cellulosum,0,5,0,1,2,2,1,1
Sandaracinus amylolyticus,0,0,1,0,0,0,0,0
Vulgatibacter incomptus,1,0,0,0,0,0,0,0
Desulfomonile tiedjei,0,0,1,0,0,0,0,0
Syntrophus aciditrophicus,0,0,1,1,1,0,0,0
Desulfoglaeba alkanexedens,1,0,0,0,0,0,0,0
Syntrophobacter fumaroxidans,3,0,1,0,0,0,0,0
Aliiarcobacter faecis,0,0,1,1,0,0,0,0
Arcobacter aquimarinus,1,0,0,1,0,0,0,0
Aliarcobacter butzleri,1,1,3,2,1,1,0,1
Aliarcobacter cibarius,0,0,0,0,2,0,0,0
Arcobacter cloacae,0,0,0,1,0,0,0,0
Aliarcobacter cryaerophilus,0,1,5,1,0,0,2,0
Arcobacter lekithochrous,1,0,0,0,0,0,0,0
Arcobacter pacificus,0,1,0,0,0,0,0,0
Aliarcobacter skirrowii,0,0,0,0,0,0,0,1
Arcobacter venerupis,0,0,0,1,0,0,0,1
Campylobacter armoricus,1,1,2,0,1,1,0,0
Campylobacter avium,1,0,0,0,0,0,0,0
Campylobacter blaseri,0,0,0,0,0,0,1,0
Campylobacter coli,1,0,1,0,0,0,0,0
Campylobacter corcagiensis,0,0,0,0,0,1,1,1
Campylobacter cuniculorum,1,1,0,1,0,0,0,0
Campylobacter fetus,1,0,0,0,0,0,0,0
Campylobacter helveticus,0,0,0,1,0,0,0,0
Campylobacter hominis,1,0,0,0,0,0,0,0
Campylobacter hyointestinalis,0,0,0,1,0,0,0,0
Campylobacter jejuni,0,1,0,0,0,0,0,0
Campylobacter pinnipediorum,0,1,0,0,0,0,0,0
Campylobacter showae,0,0,0,1,0,0,0,1
Campylobacter sp. CGEMS,1,0,0,0,0,0,0,0
Campylobacter lanienae,1,0,1,0,0,0,0,0
Campylobacter sp. RM16192,0,0,0,0,1,0,0,0
Campylobacter sp. RM6914,0,0,0,0,1,0,0,0
Campylobacter sputorum,1,0,0,1,0,0,0,0
Campylobacter ureolyticus,1,0,0,0,0,0,2,0
Campylobacter volucris,0,0,0,1,0,0,0,0
Halarcobacter ebronensis,0,0,1,0,0,0,0,0
Sulfurospirillum barnesii,0,1,0,2,0,0,0,0
Sulfurospirillum cavolei,1,0,0,0,0,0,0,0
Sulfurospirillum halorespirans,0,0,1,1,0,1,0,1
Sulfurospirillum multivorans,1,0,1,1,1,0,1,0
Helicobacter bilis,0,1,1,0,2,0,0,1
Helicobacter cinaedi,0,1,0,0,0,0,0,0
Helicobacter hepaticus,1,0,0,0,0,0,0,0
Helicobacter pylori,0,0,1,0,0,1,1,1
Helicobacter sp. MIT 01-6242,1,0,0,0,0,0,0,0
Sulfurimonas gotlandica,0,1,3,2,0,0,2,0
Sulfurimonas sp. 1-1N,0,1,3,0,2,0,3,2
Sulfurimonas sp. NW10,0,0,1,0,0,0,0,0
Caminibacter mediatlanticus,0,1,4,1,2,0,1,1
Nautilia sp. PV-1,0,0,0,0,0,0,0,1
Sulfurifustis variabilis,1,0,0,0,1,0,0,0
Aeromonas caviae,1,0,0,0,0,0,0,0
Aeromonas hydrophila,0,0,0,1,0,0,0,0
Aeromonas media,2,0,0,0,0,0,0,0
Aeromonas rivipollensis,1,0,0,0,0,0,0,0
Aeromonas salmonicida,0,0,2,0,0,0,3,2
Aeromonas schubertii,0,0,0,1,0,0,0,0
Aeromonas sp. CA23,1,1,0,0,0,0,0,0
Aeromonas veronii,1,1,1,2,3,1,0,0
Oceanimonas sp. GK1,1,0,3,0,0,0,1,0
Oceanisphaera avium,0,0,5,0,1,2,1,4
Oceanisphaera profunda,0,0,0,0,1,1,0,0
Tolumonas auensis,1,1,0,0,0,0,0,0
Zobellella denitrificans,0,0,1,0,1,2,0,0
Succinivibrio dextrinosolvens,1,2,5,3,1,2,5,3
Alteromonas australica,0,0,0,1,0,0,0,0
Alteromonas mediterranea,0,1,0,0,0,1,0,1
Alteromonas naphthalenivorans,0,0,1,0,0,4,5,1
Alteromonas pelagimontana,0,1,0,0,0,0,0,0
Alteromonas sp. 76-1,0,0,0,0,0,1,1,2
Alteromonas sp. BL110,0,0,0,0,0,0,0,1
Alteromonas sp. RKMC-009,1,0,0,1,0,0,0,0
Catenovulum sediminis,0,1,0,0,0,0,0,0
Catenovulum sp. CCB-QB4,0,0,0,1,0,0,0,0
Brumicola nitratireducens,1,0,0,1,1,1,1,0
Glaciecola sp. THG-3.7,0,0,3,2,3,4,7,0
Lacimicrobium alkaliphilum,1,0,0,0,0,0,0,0
Marinobacter nauticus,1,0,1,1,0,0,0,0
Marinobacter salarius,1,0,0,2,0,0,0,0
Marinobacter salinus,0,0,2,0,1,2,3,1
Marinobacter sp. Arc7-DN-1,0,0,0,1,0,0,0,0
Marinobacter sp. es.042,0,1,0,0,0,0,0,0
Marinobacter sp. NP-4(2019),0,0,1,0,0,1,0,0
Paraglaciecola mesophila,0,0,0,0,0,0,1,0
Paraglaciecola psychrophila,0,2,1,0,1,1,0,0
Paraglaciecola sp. L3A3,1,0,0,0,0,0,0,0
Salinimonas lutimaris,0,0,1,0,0,0,1,0
Colwellia beringensis,0,0,1,0,0,0,2,0
Colwellia psychrerythraea,0,1,3,1,2,1,0,0
Colwellia sp. Arc7-635,1,0,0,0,0,0,0,0
Colwellia sp. MT41,0,1,1,0,0,0,1,0
Colwellia sp. PAMC 20917,1,0,0,1,0,0,0,0
Litorilituus sediminis,0,1,1,0,0,1,0,0
Thalassotalea crassostreae,1,1,0,0,0,0,0,0
Thalassotalea sp. PS06,1,0,0,0,0,0,0,0
Ferrimonas balearica,0,1,0,0,0,0,0,0
Ferrimonas sp. S7,1,0,1,1,0,0,0,0
Idiomarina andamanensis,1,0,1,0,0,0,0,1
Moritella yayanosii,0,0,1,0,0,0,0,0
Pseudoalteromonas aliena,0,1,3,0,0,1,2,1
Pseudoalteromonas arctica,0,0,0,1,0,0,0,0
Pseudoalteromonas atlantica,0,0,1,0,0,1,0,0
Pseudoalteromonas espejiana,1,0,0,0,0,0,0,0
Pseudoalteromonas luteoviolacea,1,1,2,0,0,0,0,1
Pseudoalteromonas marina,0,0,1,0,0,0,0,1
Pseudoalteromonas piratica,0,0,0,1,0,0,0,0
Pseudoalteromonas rubra,0,0,1,0,0,0,0,0
Pseudoalteromonas ruthenica,0,0,0,1,0,1,0,0
Pseudoalteromonas sp. R3,0,1,0,2,0,0,0,0
Pseudoalteromonas spongiae,0,0,0,1,0,0,0,0
Pseudoalteromonas translucida,0,1,0,0,0,0,0,0
Pseudoalteromonas tunicata,0,2,0,0,0,0,0,0
Psychromonas ingrahamii,0,0,0,0,0,1,0,0
Psychromonas sp. CNPT3,0,0,2,0,0,0,0,0
Parashewanella spongiae,0,0,1,0,0,0,0,0
Shewanella aestuarii,1,2,2,0,0,0,0,0
Shewanella amazonensis,1,0,0,0,0,0,0,0
Shewanella baltica,2,1,1,0,1,2,3,3
Shewanella benthica,0,0,0,1,0,0,0,0
Shewanella bicestrii,0,0,0,0,1,0,0,1
Shewanella denitrificans,0,0,0,1,1,1,2,1
Shewanella donghaensis,0,0,0,0,1,0,0,0
Shewanella frigidimarina,0,0,0,1,0,0,0,0
Shewanella halifaxensis,0,0,1,0,0,3,2,0
Shewanella japonica,0,1,0,0,0,0,0,0
Shewanella loihica,0,1,0,0,0,0,0,0
Shewanella marisflavi,0,1,3,0,1,0,2,0
Shewanella maritima,0,0,0,1,0,0,0,0
Shewanella oneidensis,0,1,1,0,0,0,2,1
Shewanella pealeana,0,1,0,0,0,0,0,0
Shewanella piezotolerans,0,1,0,0,0,0,0,0
Shewanella psychrophila,1,0,0,1,0,0,0,0
Shewanella putrefaciens,0,0,0,1,0,0,0,0
Shewanella sp. Arc9-LZ,0,0,0,1,0,0,0,0
Shewanella sp. FDAARGOS_354,1,0,0,0,0,0,0,0
Shewanella sp. Scap07,1,0,0,0,0,0,0,0
Shewanella sp. SNU WT4,0,0,1,0,0,0,1,0
Shewanella sp. WE21,1,1,0,0,0,0,0,0
Shewanella sp. YLB-06,0,1,0,0,0,0,0,0
Shewanella violacea,0,0,0,2,1,0,0,1
Shewanella woodyi,0,1,1,0,0,0,0,0
Cardiobacterium hominis,1,0,0,0,0,0,0,0
Dichelobacter nodosus,0,0,0,1,0,0,0,0
Agarilytica rhodophyticola,0,0,0,1,0,0,0,0
Cellvibrio japonicus,0,1,0,1,0,0,0,0
Cellvibrio sp. KY-GH-1,0,0,0,0,1,1,2,0
Simiduia agarivorans,0,1,0,1,0,0,0,0
Halioglobus maricola,0,1,0,0,0,0,0,0
Halioglobus pacificus,0,0,0,0,1,0,1,0
Kineobactrum sp. M2,0,0,0,0,0,1,0,0
Microbulbifer agarilyticus,0,0,1,2,0,0,1,0
Microbulbifer hydrolyticus,1,0,0,0,1,0,0,0
Microbulbifer sp. GL-2,0,0,0,1,2,1,0,0
Microbulbifer sp. SH-1,1,0,0,0,1,0,0,0
Microbulbifer sp. THAF38,1,1,0,0,0,0,1,1
Microbulbifer sp. YPW1,1,0,0,0,0,1,2,0
Microbulbifer thermotolerans,0,1,1,0,0,0,0,0
Zhongshania aliphaticivorans,0,1,1,0,3,0,0,1
Allochromatium vinosum,0,0,0,0,1,1,1,1
Candidatus Nitrosoglobus terrae,0,0,0,1,0,0,0,0
Nitrosococcus halophilus,0,1,0,0,0,0,1,0
Nitrosococcus oceani,0,0,1,0,0,0,0,0
Nitrosococcus wardiae,0,0,3,0,0,2,3,3
Thioflavicoccus mobilis,2,0,0,0,0,0,0,0
Acidihalobacter prosperus,0,0,4,1,1,1,2,1
Alkalilimnicola ehrlichii,0,1,2,0,0,0,0,1
Ectothiorhodospira sp. BSL-9,0,0,0,1,0,0,0,0
Thioalkalivibrio nitratireducens,0,0,3,0,1,1,2,0
Granulosicoccus antarcticus,1,1,0,1,0,0,0,0
Halothiobacillus sp. LS2,0,1,0,2,0,0,2,0
Pragia fontium,1,0,0,0,0,0,0,1
Pragia sp. CF-458,1,0,0,1,0,0,0,3
Buttiauxella sp. 3AFRM03,0,0,2,0,1,0,1,0
Candidatus Blochmannia floridanus,0,0,0,1,0,0,0,0
Candidatus Blochmanniella vafra,0,0,1,0,1,0,0,2
Candidatus Doolittlea endobia,0,1,0,0,0,0,0,0
Candidatus Gullanella endobia,1,0,1,0,0,0,0,1
Candidatus Williamhamiltonella defendens,0,0,3,0,2,2,2,1
Candidatus Riesia pediculischaeffi,0,1,0,0,0,0,0,0
Cedecea lapagei,0,0,1,0,0,0,0,0
Cedecea neteri,0,2,3,0,0,2,3,1
Cedecea sp. FDAARGOS_727,0,2,0,0,0,0,0,0
Citrobacter farmeri,1,0,0,0,0,0,0,0
Citrobacter freundii,1,1,1,2,0,0,0,0
Citrobacter portucalensis,1,1,0,1,0,0,0,0
Citrobacter sp. NMI7904_11,0,0,2,0,1,0,1,1
Citrobacter sp. RHB25-C09,0,0,0,0,1,0,0,0
Citrobacter sp. RHBSTW-00599,0,0,0,0,0,2,0,1
Citrobacter sp. SNU WT2,1,1,0,0,0,0,0,0
Cronobacter malonaticus,0,0,0,1,0,0,0,0
Enterobacter asburiae,0,1,3,1,0,0,2,1
Enterobacter cloacae,2,2,0,0,1,1,0,0
Enterobacter cloacae complex sp.,0,0,1,1,1,0,2,0
Enterobacter ludwigii,0,1,0,0,0,0,0,0
Enterobacter roggenkampii,0,0,1,1,0,0,0,0
Enterobacter sp. E76,0,0,0,0,0,0,1,0
Enterobacter sp. R4-368,0,1,0,0,0,0,0,0
Enterobacter sp. RHB15-C17,0,0,0,1,0,0,0,0
Enterobacter sp. RHBSTW-00175,1,1,0,0,0,0,0,0
Enterobacter sp. RHBSTW-00994,1,0,0,0,0,0,0,0
Escherichia albertii,0,0,4,3,1,0,2,1
Escherichia coli,794,1748,660,1077,2,2,0,2
Escherichia fergusonii,0,1,1,1,0,0,0,0
Escherichia marmotae,1,1,2,2,0,0,0,0
Escherichia sp. E4742,0,0,3,2,0,0,1,0
Gibbsiella quercinecans,0,1,0,0,0,0,0,0
Klebsiella aerogenes,1,1,1,1,0,0,0,0
Klebsiella grimontii,0,0,0,1,0,0,0,0
Klebsiella huaxiensis,1,1,0,0,0,0,0,0
Klebsiella michiganensis,1,0,0,1,0,1,0,0
Klebsiella oxytoca,1,1,1,1,0,2,0,0
Klebsiella pneumoniae,750,288,130,459,0,0,0,0
Klebsiella quasipneumoniae,2,1,2,2,0,2,2,0
Klebsiella variicola,606,75,34,116,0,0,0,0
Kluyvera intermedia,1,0,3,0,0,1,0,0
Kluyvera sp. PO2S7,0,0,1,0,0,0,1,0
Kosakonia arachidis,1,0,0,0,0,0,0,0
Kosakonia cowanii,0,1,0,0,3,1,0,0
Kosakonia radicincitans,1,0,0,0,0,0,2,0
Leclercia sp. 29361,0,0,0,1,0,0,0,0
Leclercia sp. W17,0,0,0,1,0,0,1,0
Lelliottia amnigena,0,0,0,0,0,0,0,1
Lelliottia jeotgali,0,0,0,0,1,0,1,0
Limnobaculum parvum,0,1,1,1,0,0,1,0
[Enterobacter] lignolyticus,0,0,0,2,0,1,1,0
Pluralibacter gergoviae,0,0,2,0,0,0,2,0
Raoultella planticola,0,0,1,1,0,0,0,0
Raoultella terrigena,0,2,0,0,0,0,0,0
Salmonella bongori,0,0,0,1,1,0,0,0
Salmonella enterica,3,2,0,0,0,2,0,0
Shigella boydii,1,2,0,2,0,0,0,0
Shigella dysenteriae,1,3,0,2,0,0,0,0
Shigella flexneri,0,1,1,0,0,0,0,0
Yokenella regensburgei,1,0,0,1,0,0,0,0
Buchnera aphidicola,0,2,0,2,0,0,1,1
Candidatus Erwinia haradaeae,0,3,0,0,0,0,0,0
Erwinia amylovora,0,0,0,1,0,0,0,0
Erwinia billingiae,0,0,0,0,0,0,1,0
Erwinia gerundensis,0,1,1,0,0,0,3,0
Erwinia persicina,1,1,0,0,0,0,0,0
Erwinia sp. J780,1,0,0,0,0,0,0,0
Mixta intestinalis,0,0,1,0,0,0,0,0
Mixta theicola,0,1,0,0,0,0,0,0
Pantoea agglomerans,0,0,1,0,0,0,0,0
Pantoea ananatis,0,0,0,1,0,0,0,0
Pantoea rwandensis,0,0,0,1,0,0,0,0
Pantoea sp. 201603H,0,0,0,0,0,1,0,2
Pantoea sp. CCBC3-3-1,0,0,0,0,0,0,0,1
Pantoea sp. SO10,1,0,0,0,0,0,0,0
Pantoea vagans,0,0,0,1,0,0,0,0
Tatumella citrea,0,1,0,0,0,0,0,0
Tatumella ptyseos,2,0,0,0,0,0,0,0
Tatumella sp. TA1,0,0,1,0,0,0,0,0
Edwardsiella hoshinae,0,0,0,1,0,0,0,0
Edwardsiella tarda,0,0,2,0,1,0,2,1
Hafnia alvei,0,0,1,1,0,0,0,0
Hafnia paralvei,1,2,0,0,0,0,0,0
Arsenophonus nasoniae,1,0,0,1,1,0,1,2
Morganella morganii,2,1,1,0,0,1,3,1
Photorhabdus asymbiotica,0,0,1,0,0,1,0,1
Photorhabdus laumondii,1,0,0,1,1,0,1,0
Photorhabdus thracensis,2,0,0,0,0,0,0,0
Proteus columbae,1,0,0,1,0,0,0,0
Proteus hauseri,0,0,0,1,0,0,0,0
Proteus mirabilis,2,2,1,0,0,0,0,1
Proteus sp. ZN5,0,1,3,1,0,1,2,0
Proteus vulgaris,0,0,0,1,0,0,0,0
Providencia rettgeri,1,0,0,0,0,1,0,0
Providencia rustigianii,0,0,2,1,1,0,2,1
Providencia sneebia,1,0,0,0,0,0,0,0
Providencia stuartii,1,0,0,0,0,1,0,3
Providencia vermicola,0,1,0,0,0,0,0,0
Xenorhabdus bovienii,0,1,0,0,2,4,1,1
Xenorhabdus hominickii,0,0,1,0,0,1,0,0
Xenorhabdus nematophila,1,0,0,0,0,0,0,0
Dickeya chrysanthemi,0,1,0,0,0,0,0,0
Musicola paradisiaca,2,1,0,0,0,0,0,0
Dickeya poaceiphila,0,1,0,0,0,0,0,0
Dickeya solani,0,0,0,0,0,0,1,0
Dickeya zeae,2,0,3,0,0,1,0,0
Pectobacterium atrosepticum,1,0,1,0,0,0,0,0
Pectobacterium carotovorum,1,1,0,0,0,0,0,0
Pectobacterium odoriferum,0,1,0,0,0,0,0,0
Pectobacterium parmentieri,0,2,4,0,1,3,5,0
Pectobacterium polaris,1,1,1,0,0,1,2,2
Pectobacterium punjabense,0,0,1,0,0,0,0,0
Pectobacterium wasabiae,0,0,1,1,0,0,1,0
Sodalis endosymbiont of Henestaris halophilus,1,0,0,0,0,0,0,0
Chania multitudinisentens,1,1,0,0,0,0,0,0
Ewingella americana,1,0,0,1,0,0,1,0
Nissabacter sp. SGAir0207,0,0,1,0,0,0,0,0
Rahnella aquatilis,1,0,0,0,0,0,0,0
Rouxiella badensis,0,0,0,1,0,0,0,0
Serratia fonticola,0,1,0,0,0,0,0,0
Serratia liquefaciens,0,0,2,1,0,1,4,0
Serratia marcescens,2,1,1,2,0,1,0,1
Serratia plymuthica,1,1,0,0,1,1,2,1
Serratia rubidaea,0,1,0,0,0,0,0,0
Serratia sp. ATCC 39006,0,2,0,0,0,0,0,0
Serratia sp. FDAARGOS_506,0,0,1,0,0,0,0,0
Yersinia aleksiciae,0,0,1,0,0,1,0,3
Yersinia canariae,0,0,0,1,1,1,0,1
Yersinia enterocolitica,0,0,0,0,0,0,0,1
Yersinia frederiksenii,0,0,1,1,0,0,0,0
Yersinia mollaretii,1,0,0,0,0,0,0,0
Yersinia rohdei,0,1,0,0,0,0,0,0
Yersinia ruckeri,1,0,0,0,0,0,0,0
Yersinia similis,0,1,0,0,0,0,0,0
Immundisolibacter cernigliae,0,1,0,1,0,0,0,0
Aquicella lusitana,1,0,0,0,0,0,0,0
Aquicella siphonis,0,0,0,0,0,0,0,1
Coxiella endosymbiont of Amblyomma sculptum,0,1,0,0,0,0,0,0
Candidatus Rickettsiella viridis,1,0,0,0,0,0,0,0
Fluoribacter dumoffii,1,1,0,0,0,0,0,0
Legionella anisa,1,0,0,0,0,0,0,0
Legionella clemsonensis,0,0,0,0,1,0,0,0
Legionella geestiana,0,0,2,0,0,0,6,1
Legionella hackeliae,0,1,0,0,0,0,0,0
Legionella israelensis,0,0,0,1,1,0,0,0
Legionella jordanis,0,0,1,0,0,0,0,0
Legionella longbeachae,0,2,0,0,0,1,0,1
Legionella oakridgensis,0,1,0,0,0,0,0,0
Legionella pneumophila,1,1,0,0,0,0,0,0
Legionella sp. PC997,0,0,0,0,1,0,0,0
Legionella spiritensis,1,4,0,1,0,0,0,0
Legionella waltersii,0,1,0,0,0,0,0,0
Candidatus Methylospira mobilis,0,1,0,0,0,0,0,0
Methylocaldum marinum,0,1,1,0,0,0,0,1
Methylococcus capsulatus,1,0,0,0,0,0,0,0
Methylomicrobium album,0,0,0,1,0,0,0,0
Methylomicrobium sp. wino1,1,1,0,1,0,0,0,0
Methylomonas denitrificans,2,1,1,1,0,0,0,1
Methylomonas sp. GJ1,0,1,0,0,0,0,0,0
Methylomonas sp. LW13,0,0,0,1,0,0,1,0
Sinimarinibacterium sp. NLF-5-8,0,0,1,1,0,1,1,1
Alloalcanivorax dieselolei,0,0,1,0,0,0,1,0
Alcanivorax sp. N3-2A,0,0,0,0,1,0,0,1
Alcanivorax xenomutans,1,0,0,0,0,0,0,1
Ketobacter alkanivorans,0,1,0,0,0,0,0,0
Endozoicomonas montiporae,1,0,0,0,0,0,0,0
Hahella chejuensis,0,0,1,0,0,0,1,2
Chromohalobacter israelensis,0,0,1,0,0,0,0,0
Cobetia sp. L2A1,0,0,0,0,0,0,1,0
Halomonas beimenensis,0,0,3,0,2,0,0,1
Halomonas campaniensis,0,0,0,1,0,0,0,0
Halomonas chromatireducens,0,0,0,2,0,0,0,0
Halomonas elongata,1,0,0,0,0,0,3,2
Vreelandella venusta,0,0,0,0,1,0,0,0
Halomonas meridiana,0,0,1,0,0,0,2,0
Halomonas sp. 1513,1,1,0,0,0,0,0,0
Halomonas sp. A3H3,1,0,1,0,0,1,4,2
Halomonas sp. AM6,0,0,1,0,0,0,0,0
Halomonas sp. GT,0,0,0,2,0,0,2,0
Halomonas sp. KO116,0,1,4,1,0,0,1,0
Halomonas sp. N3-2A,0,0,3,0,0,0,1,0
Halomonas sp. NBT06E8,0,0,1,1,0,3,4,2
Halomonas sp. PGE1,0,1,1,0,0,0,0,0
Halomonas sp. THAF5a,0,0,0,0,0,1,0,0
Halomonas sp. Y2R2,0,0,0,0,1,1,0,0
Halomonas subglaciescola,0,0,0,0,0,0,1,1
Vreelandella titanicae,0,0,2,0,1,1,3,2
Halotalea alkalilenta,0,0,0,0,1,0,0,0
Kushneria sp. YCWA18,0,0,1,1,0,2,4,1
Pistricoccus aurantiacus,0,0,0,0,1,0,0,0
Zymobacter palmae,0,0,0,1,0,0,0,0
Kangiella koreensis,0,0,0,0,0,0,0,1
Kangiella profundi,0,2,0,0,0,3,2,0
Kangiella sediminilitoris,0,0,1,1,0,0,0,0
Bacterioplanes sanyensis,0,1,1,0,0,1,1,0
Bermanella marisrubri,0,0,2,0,0,1,1,0
Marinobacterium aestuarii,0,0,1,0,0,1,1,0
Marinobacterium sp. LSUCC0821,0,0,0,1,0,0,0,1
Marinomonas mediterranea,0,0,1,0,0,1,1,0
Marinomonas posidonica,0,0,3,2,1,2,1,0
Marinomonas primoryensis,0,0,0,1,0,0,0,0
Marinomonas sp. MWYL1,0,0,1,0,0,0,0,0
Neptunomonas concharum,0,1,0,0,0,0,0,0
Neptunomonas phycophila,0,0,0,1,0,0,0,0
Oleispira antarctica,0,0,2,0,1,1,3,0
Thalassolituus oleivorans,1,0,0,0,0,3,4,1
Oleiphilus messinensis,0,0,2,0,1,1,1,0
Gynuella sunshinyii,2,0,0,0,0,0,1,0
Saccharospirillum mangrovi,1,0,0,0,0,0,0,0
Frischella perrara,0,1,1,0,0,1,0,3
Gilliamella apicola,1,1,0,1,0,0,0,0
Actinobacillus delphinicola,0,0,0,1,0,0,1,0
Actinobacillus indolicus,1,0,0,0,0,0,0,0
Actinobacillus pleuropneumoniae,1,0,0,2,0,0,0,0
Actinobacillus porcitonsillarum,0,0,1,0,0,1,0,0
Aggregatibacter actinomycetemcomitans,0,0,0,0,2,1,3,1
Aggregatibacter aphrophilus,0,0,0,1,0,0,0,0
Aggregatibacter segnis,0,0,1,1,0,0,0,0
Avibacterium paragallinarum,0,1,4,1,2,3,3,3
Avibacterium volantium,0,1,1,0,2,0,0,0
Bibersteinia trehalosi,0,1,1,0,0,0,1,0
Bisgaardia hudsonensis,0,0,1,0,0,0,0,1
Gallibacterium anatis,0,0,0,1,0,0,0,0
Glaesserella parasuis,0,1,0,0,0,0,0,0
Glaesserella sp. 15-184,1,0,0,0,0,0,0,0
Haemophilus haemolyticus,0,1,0,0,0,0,0,0
Haemophilus influenzae,2,1,0,0,0,0,0,0
Haemophilus parahaemolyticus,0,0,1,0,0,1,2,0
Haemophilus pittmaniae,0,1,0,0,0,0,0,0
Haemophilus sp. oral taxon 036,0,1,0,1,0,0,0,0
Histophilus somni,0,0,1,1,1,1,2,1
Mannheimia granulomatis,1,2,2,2,0,0,0,1
Mannheimia haemolytica,1,1,0,0,0,0,1,0
Mannheimia sp. USDA-ARS-USMARC-1261,0,3,0,0,0,0,0,0
Mannheimia varigena,1,0,0,0,0,0,0,0
Pasteurella multocida,0,1,2,2,1,1,1,3
Phocoenobacter skyensis,0,0,1,0,0,1,1,1
Vespertiliibacter pulmonis,0,0,0,0,0,1,0,0
Acinetobacter baumannii,0,2,0,2,1,4,2,2
Acinetobacter calcoaceticus,1,1,0,0,0,0,0,0
Acinetobacter cumulans,0,0,0,1,0,0,0,0
Acinetobacter dispersus,0,0,1,0,0,0,1,0
Acinetobacter equi,1,0,1,0,1,0,0,0
Acinetobacter haemolyticus,0,0,1,0,1,0,0,0
Acinetobacter indicus,0,0,0,0,0,0,1,0
Acinetobacter junii,1,0,0,0,0,0,0,0
Acinetobacter lactucae,0,0,1,0,0,0,0,0
Acinetobacter larvae,0,2,0,0,0,0,0,0
Acinetobacter lwoffii,0,0,3,1,1,2,0,0
Acinetobacter nosocomialis,0,0,2,2,0,0,2,0
Acinetobacter pittii,0,0,1,0,0,0,2,1
Acinetobacter radioresistens,0,1,0,1,0,1,1,0
Acinetobacter schindleri,0,0,0,1,0,0,0,0
Acinetobacter sp. ACNIH2,0,1,0,1,0,0,0,1
Acinetobacter sp. Marseille-Q1620,1,0,0,0,0,1,1,1
Acinetobacter sp. TGL-Y2,0,0,0,1,0,0,0,0
Acinetobacter sp. TTH0-4,0,0,1,0,0,0,0,0
Acinetobacter sp. WCHA55,0,0,0,0,0,0,2,1
Acinetobacter venetianus,0,0,4,2,1,0,2,2
Acinetobacter wuhouensis,0,0,0,0,0,0,1,0
Moraxella bovis,0,1,0,0,0,0,0,0
Moraxella catarrhalis,1,0,0,0,0,0,0,0
Moraxella cuniculi,0,0,0,0,0,2,1,1
Faucicola osloensis,0,0,0,0,1,0,3,0
Psychrobacter sp. AntiMn-1,0,0,1,1,1,1,1,1
Psychrobacter sp. DAB_AL43B,0,1,1,0,0,4,1,1
Psychrobacter sp. G,0,1,2,0,0,1,1,0
Psychrobacter sp. P11G3,0,0,1,0,1,0,1,0
Psychrobacter sp. P11G5,0,0,0,0,1,0,1,2
