species,abundance_cols.Healthy_stool_100_100_noerr,abundance_cols.Healthy_stool_100_10_noerr,abundance_cols.Healthy_stool_100_1_noerr,abundance_cols.Healthy_stool_100_50_noerr,abundance_cols.Healthy_stool_10_100_noerr,abundance_cols.Healthy_stool_10_10_noerr,abundance_cols.Healthy_stool_10_1_noerr,abundance_cols.Healthy_stool_10_50_noerr
Anaerostipes caccae,135,198,52,138,11,3,11,16
Anaerostipes hadrus,7596,16871,6519,10496,30,38,20,36
Anaerostipes rhamnosivorans,147,207,105,138,9,14,21,14
Anaerotignum propionicum,53,47,40,38,25,30,35,28
Blautia producta,559,914,385,600,26,41,49,44
Blautia sp. N6H1-15,651,820,339,651,13,19,28,22
Blautia sp. SC05B48,3337,4485,1836,2896,116,102,88,148
Blautia sp. YL58,2,0,2,0,0,0,0,0
Butyrivibrio fibrisolvens,175,259,177,190,76,77,86,80
Butyrivibrio hungatei,145,197,149,170,67,75,87,65
Butyrivibrio proteoclasticus,177,253,137,153,32,42,51,44
Cellulosilyticum lentocellum,2,6,3,4,0,0,0,0
Cellulosilyticum sp. WCF-2,24,40,13,25,2,1,2,3
Enterocloster bolteae,327,371,197,293,104,135,88,161
Enterocloster clostridioformis,202,213,84,171,49,76,48,89
Herbinix luporum,84,95,29,52,3,2,1,2
Lachnoanaerobaculum umeaense,112,169,65,115,24,18,8,15
[Clostridium] hylemonae,328,497,170,332,3,2,2,3
[Clostridium] scindens,667,1023,385,688,16,34,39,38
Lachnoclostridium phocaeense,397,706,323,465,59,80,65,97
Lachnoclostridium phytofermentans,140,192,87,121,19,21,20,17
Lachnoclostridium sp. YL32,179,240,107,199,54,105,75,134
Lachnospira eligens,8794,15763,6058,9747,74,64,56,82
Lacrimispora saccharolytica,133,224,77,132,26,22,10,29
Lacrimispora sphenoides,128,190,139,127,27,28,42,29
Mediterraneibacter gnavus,10801,6984,2774,8567,71,67,58,88
Pseudobutyrivibrio xylanivorans,233,296,163,201,35,38,45,52
Roseburia hominis,11104,7686,3013,9314,300,319,239,428
Roseburia intestinalis,14821,16198,6226,10040,111,133,111,156
Dysosmobacter welbionis,245,261,148,185,64,100,65,128
Oscillibacter sp. PEA192,36,39,29,38,43,50,26,72
Oscillibacter valericigenes,39,38,11,24,17,17,9,17
Candidatus Desulforudis audaxviator,1,1,3,2,0,2,1,0
Dehalobacter restrictus,8,21,5,16,11,8,11,7
Dehalobacter sp. CF,0,0,0,1,0,0,0,0
Dehalobacter sp. DCA,1,1,1,0,0,0,0,0
Dehalobacterium formicoaceticum,6,12,2,5,7,5,4,3
Desulfoscipio gibsoniae,13,14,9,18,14,9,12,11
Desulfitobacterium dehalogenans,7,9,4,5,0,2,1,2
Desulfitobacterium dichloroeliminans,3,10,2,4,2,1,1,2
Desulfitobacterium hafniense,10,13,5,6,2,5,6,3
Desulfitobacterium metallireducens,10,14,8,17,3,10,7,8
Desulfofarcimen acetoxidans,9,4,2,5,0,2,4,3
Desulfosporosinus acidiphilus,8,9,24,13,2,6,16,7
Desulfosporosinus meridiei,5,20,4,14,0,0,0,0
Desulfosporosinus orientis,13,10,4,6,1,1,0,1
Desulfosporosinus youngiae,11,15,18,14,8,6,19,5
Desulfotomaculum ferrireducens,3,5,2,6,4,3,0,5
Desulfotomaculum nigrificans,4,6,2,10,9,3,2,2
Desulforamulus reducens,2,7,3,2,4,3,2,7
Desulforamulus ruminis,6,7,0,7,2,3,1,1
Syntrophobotulus glycolicus,8,16,6,11,1,1,2,0
Thermincola potens,10,10,2,2,4,3,2,2
Acetoanaerobium sticklandii,17,14,8,14,7,5,3,13
Clostridioides difficile,790,854,412,725,276,356,201,429
Filifactor alocis,20,14,10,18,0,0,0,0
Paraclostridium sordellii,81,25,6,28,0,0,0,0
Paraclostridium bifermentans,73,29,7,19,1,0,0,0
Peptacetobacter hiranonis,110,50,27,52,12,9,6,12
Peptoclostridium acidaminophilum,18,18,9,8,15,13,3,10
Romboutsia hominis,160,32,17,58,0,0,0,0
Romboutsia ilealis,198,48,14,51,0,0,0,0
Romboutsia sp. CE17,211,57,35,79,3,5,10,8
Caproiciproducens sp. NJN-50,26,35,21,17,15,18,6,17
Ethanoligenens harbinense,27,23,39,31,41,38,37,67
Faecalibacterium prausnitzii,9486,29042,30864,49838,78505,105754,70191,135486
Flavonifractor plautii,11272,3420,1350,4876,215,258,193,361
Ruminococcus albus,35,69,84,59,94,84,91,131
Ruminococcus bicirculans (ex Liu et al. 2021)
 
 
 <species>
 
,141,149,99,184,263,203,139,227
Ruminococcus champanellensis,37,47,39,33,34,24,36,24
Ruminococcus sp. JE7A12,97,151,136,208,565,393,250,552
Ruthenibacterium lactatiformans,8734,3539,1366,5028,41,43,22,43
Symbiobacterium thermophilum,2,2,1,5,10,6,7,9
Candidatus Syntrophocurvum alkaliphilum,3,2,10,7,2,6,14,11
Syntrophomonas wolfei,6,7,2,3,0,0,0,0
Syntrophothermus lipocalidus,4,0,3,6,0,1,0,3
Petrocella atlantisensis,24,22,8,10,0,0,0,1
Halanaerobium hydrogeniformans,8,2,4,6,1,0,2,3
Halanaerobium praevalens,15,11,3,12,0,0,0,0
Halocella sp. SP3-1,10,9,14,11,6,4,12,11
Halothermothrix orenii,7,9,2,7,0,0,2,2
Acetohalobium arabaticum,8,9,1,1,0,0,0,0
Halobacteroides halobius,5,2,0,3,0,0,0,0
Natranaerobius thermophilus,8,3,1,6,0,0,0,0
Ammonifex degensii,1,1,1,3,3,2,1,5
Caldanaerobacter subterraneus,4,5,0,3,2,2,3,0
Carboxydothermus hydrogenoformans,3,3,2,3,0,0,1,1
Moorella glycerini,0,1,24,3,1,3,14,5
Neomoorella thermoacetica,6,4,1,3,5,4,3,5
Tepidanaerobacter acetatoxydans,8,16,8,13,1,0,1,0
Thermacetogenium phaeum,2,3,2,8,0,0,0,0
Thermanaeromonas toyohensis,1,3,2,2,0,0,0,0
Thermoanaerobacter ethanolicus,1,0,0,0,0,0,0,0
Thermoanaerobacter italicus,3,0,0,0,0,0,0,0
Thermoanaerobacter kivui,8,2,14,6,6,4,18,7
Thermoanaerobacter mathranii,1,0,1,0,0,0,0,0
Thermoanaerobacter wiegelii,1,0,0,3,0,0,0,0
Caldicellulosiruptor bescii,3,2,0,0,3,7,1,3
Caldicellulosiruptor changbaiensis,7,7,2,4,4,1,3,3
Caldicellulosiruptor hydrothermalis,4,3,2,3,2,1,0,2
Caldicellulosiruptor acetigenus,0,1,1,1,1,1,0,0
Caldicellulosiruptor kronotskyensis,4,4,2,2,4,2,0,1
Caldicellulosiruptor acetigenus,1,3,0,0,1,0,0,0
Caldicellulosiruptor obsidiansis,5,11,1,3,0,0,0,0
Caldicellulosiruptor owensensis,1,6,3,4,3,3,2,2
Caldicellulosiruptor saccharolyticus,5,4,1,3,0,0,0,0
Thermoanaerobacterium aotearoense,7,3,0,1,0,0,0,0
Thermoanaerobacterium sp. RBIITD,13,4,6,7,3,0,1,1
Thermoanaerobacterium thermosaccharolyticum,11,15,30,16,14,14,12,18
Thermoanaerobacterium xylanolyticum,5,8,8,8,0,1,4,3
Thermosediminibacter oceani,3,5,0,4,0,0,0,0
Mahella australiensis,4,11,28,12,5,13,21,9
Thermodesulfobium acidiphilum,2,0,0,0,0,0,0,0
Thermodesulfobium narugense,1,2,1,1,0,0,0,0
Amedibacterium intestinale,146,141,66,107,23,19,22,26
[Clostridium] innocuum,204,275,98,178,27,31,21,40
Thomasclavelia ramosa,76,42,30,36,11,15,18,6
Erysipelothrix larvae,14,10,4,4,0,0,0,0
Erysipelothrix piscisicarius,15,11,4,8,2,2,0,2
Erysipelothrix rhusiopathiae,14,16,3,10,0,0,0,0
Erysipelothrix sp. HDW6A,11,3,2,4,2,2,0,1
Erysipelothrix sp. HDW6B,8,6,2,7,0,3,2,3
Erysipelothrix sp. HDW6C,4,3,3,4,0,0,0,0
Faecalibaculum rodentium,34,26,9,23,10,6,4,5
Faecalitalea cylindroides,557,691,276,445,30,30,33,39
Intestinibaculum porci,178,130,61,123,9,9,23,21
Longibaculum sp. KGMB06250,212,293,124,214,129,145,96,199
Turicibacter sanguinis,10,8,2,7,0,0,0,0
Turicibacter sp. H121,12,14,5,8,0,0,0,0
Limnochorda pilosa,4,6,4,2,8,6,2,6
Acidaminococcus fermentans,26,19,9,13,1,0,0,2
Acidaminococcus intestini,6398,1280,483,1843,10,1,1,5
Phascolarctobacterium faecium,7086,1956,754,2691,15,8,5,7
Megamonas funiformis,24,17,23,10,6,8,18,12
Megamonas hypermegale,22,19,6,10,11,2,1,8
Pectinatus frisingensis,14,10,5,14,0,0,0,0
Selenomonas ruminantium,35,23,44,40,19,28,36,20
Selenomonas sp. oral taxon 126,8,13,27,10,6,6,20,14
Selenomonas sp. oral taxon 136,3,3,3,3,4,1,1,4
Selenomonas sp. oral taxon 478,5,11,1,1,0,0,0,0
Selenomonas sp. oral taxon 920,8,8,18,8,6,14,10,10
Selenomonas sputigena,16,11,6,6,1,4,0,0
Methylomusa anaerophila,6,8,19,1,5,4,19,3
Pelosinus fermentans,9,5,0,10,1,0,1,0
Pelosinus sp. UFO1,11,9,24,11,1,7,15,8
Sporomusa termitida,16,11,5,7,4,2,6,6
Dialister hominis,2,2,1,2,0,0,0,0
Dialister massiliensis,4,0,0,1,0,0,0,0
Dialister pneumosintes,44,17,11,18,3,3,0,6
Megasphaera elsdenii,7176,1007,397,1343,3,3,16,13
Megasphaera stantonii,29,37,25,45,61,67,52,87
Veillonella atypica,10,5,4,2,1,0,0,1
Veillonella dispar,5,2,1,2,0,0,0,0
Veillonella parvula,5970,779,302,1130,4,10,2,8
Veillonella rodentium,15,5,6,14,8,4,4,5
Veillonella sp. T1-7,8,4,4,5,9,4,5,8
Gottschalkia acidurici,13,8,4,9,2,2,1,2
Anaerococcus mediterraneensis,29,5,21,10,2,8,14,9
Anaerococcus prevotii,15,19,4,17,5,4,0,5
Finegoldia magna,4421,927,354,1332,2,1,3,1
Murdochiella vaginalis,11,2,7,11,4,5,3,4
Parvimonas micra,12,7,5,6,0,1,1,0
Peptoniphilus harei,48,19,7,21,6,5,5,9
Peptoniphilus ivorii,8,14,18,11,6,11,23,16
Peptoniphilus sp. ING2-D1G,16,20,22,14,14,15,25,17
Gudongella oleilytica,12,5,4,14,8,6,1,4
Tissierellia sp. JN-28,13,16,5,16,10,4,1,15
Fusobacterium gonidiaformans,6,14,2,7,0,0,0,0
Fusobacterium hwasookii,8,2,5,7,0,0,0,0
Fusobacterium mortiferum,11,12,24,10,1,8,15,7
Fusobacterium necrophorum,8,19,3,5,1,1,1,3
Fusobacterium nucleatum,47,28,10,15,9,6,3,13
Fusobacterium periodonticum,0,1,0,2,0,0,0,0
Fusobacterium pseudoperiodonticum,10,8,3,4,4,0,2,3
Fusobacterium sp. oral taxon 203,0,4,0,1,0,0,0,0
Fusobacterium ulcerans,15,12,8,14,0,0,0,0
Fusobacterium varium,23,11,19,15,3,8,19,6
Ilyobacter polytropus,6,8,19,12,2,4,8,8
Leptotrichia buccalis,3,6,1,4,0,0,0,0
Leptotrichia hofstadii,5,1,0,1,0,0,0,0
Leptotrichia hongkongensis,3,7,0,3,0,0,0,0
Leptotrichia shahii,2,6,2,5,0,0,0,0
Leptotrichia sp. oral taxon 212,16,9,20,17,4,9,22,10
Leptotrichia sp. oral taxon 498,1,4,0,4,1,0,0,2
Leptotrichia sp. oral taxon 847,9,4,16,4,2,10,17,7
Leptotrichia trevisanii,9,9,1,2,3,0,0,2
Leptotrichia wadei,9,9,23,9,7,15,14,11
Pseudoleptotrichia goodfellowii,14,6,3,4,0,0,0,0
Sebaldella termitidis,17,26,31,15,11,18,43,18
Sneathia vaginalis,4,2,3,0,4,2,1,4
Streptobacillus moniliformis,5,4,1,4,0,0,0,0
Gemmatimonas aurantiaca,0,4,0,1,0,0,0,0
Gemmatimonas phototrophica,1,2,2,0,0,0,0,0
Gemmatimonas sp. TET16,3,4,3,5,7,3,1,4
Gemmatirosa kalamazoonesis,4,2,1,2,0,2,0,0
Ignavibacterium album,8,3,20,4,5,8,16,9
Melioribacter roseus,11,2,2,3,3,2,0,1
Kiritimatiella glycovorans,1,0,0,0,0,0,0,0
Leptospirillum ferriphilum,1,1,1,1,0,1,1,0
Leptospirillum ferrooxidans,0,3,16,2,1,5,17,5
Leptospirillum sp. Group II CF-1,3,0,0,0,0,0,0,0
Candidatus Nitrospira inopinata,0,9,1,1,0,0,1,1
Nitrospira defluvii,1,0,0,0,0,0,0,0
Nitrospira japonica,1,1,0,0,0,0,0,0
Nitrospira moscoviensis,3,0,1,2,2,1,1,1
Nitrospira sp. KM1,2,1,1,1,0,0,1,2
Thermodesulfovibrio yellowstonii,6,2,5,6,0,0,0,1
Candidatus Kuenenia stuttgartensis,9,3,12,1,1,4,4,3
Phycisphaera mikurensis,2,1,0,3,0,0,0,0
Anaerohalosphaera lusitana,2,2,2,2,1,1,1,1
Limihaloglobus sulfuriphilus,6,0,5,2,1,2,9,5
Sedimentisphaera cyanobacteriorum,3,4,3,4,0,0,0,0
Sedimentisphaera salicampi,5,2,0,0,0,0,0,0
Gemmata massiliana,0,0,2,0,1,0,1,0
Gemmata obscuriglobus,5,1,0,1,1,0,0,0
Gemmata sp. SH-PL17,0,1,13,2,2,6,7,2
Limnoglobus roseus,1,2,0,3,5,0,3,0
Tuwongella immobilis,4,3,5,0,0,0,0,0
Aquisphaera giovannonii,3,3,3,3,7,4,1,4
Isosphaera pallida,4,4,20,6,4,13,18,9
Paludisphaera borealis,4,2,0,0,0,0,0,1
Singulisphaera acidiphila,3,2,0,0,2,0,1,3
Bythopirellula goksoyri,1,3,0,1,0,0,0,0
Lacipirellula parvula,1,0,1,1,2,1,2,4
Mariniblastus fucicola,2,3,0,1,1,2,0,1
Pirellula sp. SH-Sr6A,1,1,0,0,0,0,0,0
Pirellula staleyi,0,2,1,2,6,7,1,2
Rhodopirellula baltica,1,0,1,2,0,0,0,0
Roseimaritima ulvae,4,4,4,1,0,0,0,0
Thermogutta terrifontis,0,1,16,4,2,4,10,2
Alienimonas californiensis,5,2,1,3,4,1,2,1
Bremerella volcania,1,0,1,2,2,1,2,9
Crateriforma conspicua,3,9,18,2,2,6,14,9
Fuerstia marisgermanicae,3,3,0,0,0,1,0,1
Gimesia maris,1,0,1,1,0,0,0,0
Gimesia sp. E7,2,1,1,0,0,0,0,0
Planctomyces sp. SH-PL14,4,0,0,3,3,1,2,0
Planctomyces sp. SH-PL62,4,6,11,2,8,6,18,10
Planctopirus ephydatiae,1,0,3,0,0,0,0,0
Planctopirus limnophila,1,3,3,6,0,0,0,0
Rubinisphaera brasiliensis,3,4,2,6,2,1,1,1
Acidithiobacillus caldus,0,1,2,2,2,4,3,2
Acidithiobacillus ferridurans,0,0,1,0,0,0,0,0
Acidithiobacillus ferrivorans,1,0,1,0,0,1,0,1
Acidithiobacillus thiooxidans,1,4,12,1,5,11,13,7
Asticcacaulis excentricus,0,3,20,8,8,12,21,13
Brevundimonas diminuta,4,0,0,0,0,0,0,0
Brevundimonas mediterranea,1,0,1,1,0,0,0,0
Brevundimonas naejangsanensis,0,0,3,1,0,0,0,0
Brevundimonas sp. Bb-A,2,0,0,1,0,0,0,0
Brevundimonas sp. DS20,0,0,0,1,0,0,0,0
Brevundimonas sp. GW460-12-10-14-LB2,0,0,3,1,4,3,2,5
Brevundimonas sp. LM2,2,5,12,2,3,5,7,6
Brevundimonas sp. M20,2,1,1,2,7,2,2,5
Brevundimonas sp. MF30-B,1,0,1,0,0,0,0,0
Brevundimonas sp. SGAir0440,1,0,0,0,0,0,0,0
Brevundimonas subvibrioides,0,0,0,0,1,1,2,1
Brevundimonas vesicularis,0,2,1,1,0,0,0,0
Caulobacter flavus,6,1,0,1,4,4,1,0
Caulobacter henricii,1,2,6,1,2,4,8,5
Caulobacter mirabilis,3,0,0,1,0,0,0,0
Caulobacter rhizosphaerae,1,3,9,1,2,5,12,4
Caulobacter segnis,1,1,0,0,6,3,0,2
Caulobacter sp. FWC26,0,1,0,1,0,0,0,0
Caulobacter sp. Ji-3-8,3,3,0,0,0,0,0,0
Caulobacter sp. K31,0,1,8,3,4,7,9,4
Caulobacter vibrioides,5,1,0,3,5,5,0,0
Phenylobacterium sp. HYN0004,2,0,1,2,0,0,0,0
Phenylobacterium zucineum,0,1,0,0,0,0,0,0
Emcibacter congregatus,1,0,0,1,0,0,0,0
Emcibacter sp. MEBiC09520,3,2,1,3,4,2,0,2
Candidatus Paracaedibacter acanthamoebae,0,1,1,1,0,0,0,0
Candidatus Cytomitobacter indipagum,1,0,0,1,0,0,0,0
Candidatus Cytomitobacter primus,1,0,0,0,0,0,0,0
Candidatus Nesciobacter abundans,2,4,1,0,0,0,0,0
Magnetococcus marinus,1,2,0,1,0,0,0,0
Parvularcula bermudensis,0,1,1,1,0,0,0,0
Candidatus Pelagibacter giovannonii,2,0,1,0,0,0,0,0
Candidatus Pelagibacter sp. FZCC0015,0,0,0,1,0,0,0,0
Candidatus Pelagibacter sp. HIMB1321,2,2,0,1,0,0,0,0
Candidatus Pelagibacter sp. IMCC9063,4,2,17,4,2,10,13,7
Candidatus Pelagibacter sp. RS39,1,0,2,1,0,0,0,0
Candidatus Pelagibacter sp. RS40,3,1,1,3,0,0,0,0
Candidatus Pelagibacter communis,1,0,0,0,0,0,0,0
Aureimonas sp. AU20,3,1,0,2,0,0,0,0
Martelella endophytica,4,0,2,2,1,2,0,2
Martelella mediterranea,1,3,19,2,4,6,24,7
Martelella sp. AD-3,0,2,1,0,1,1,0,2
Bartonella alsatica,0,0,17,1,0,9,18,6
Bartonella apis,4,9,6,4,1,3,2,2
Bartonella australis,1,0,0,1,0,0,0,0
Bartonella birtlesii,2,3,1,1,0,0,0,0
Bartonella clarridgeiae,0,1,0,0,0,0,0,0
Bartonella grahamii,1,2,0,1,1,1,0,1
Bartonella henselae,0,0,0,1,0,0,0,0
Bartonella kosoyi,0,0,0,1,0,0,0,0
Bartonella krasnovii,2,1,0,1,0,0,0,0
Bartonella quintana,2,3,1,1,0,0,0,0
Bartonella schoenbuchensis,2,2,0,2,0,0,0,0
Bartonella sp. HY038,2,0,1,3,0,0,0,0
Bartonella sp. Raccoon60,0,0,0,1,0,0,0,0
Bartonella sp. WD16.2,0,4,0,2,0,0,0,0
Bartonella tribocorum,1,0,0,0,0,0,0,0
Bartonella vinsonii,1,0,0,2,0,0,0,0
Beijerinckia indica,0,1,0,1,0,0,0,0
Methylocella silvestris,2,2,1,4,9,1,4,2
Methylocella tundrae,1,0,0,0,0,0,0,0
Methylovirgula ligni,1,2,14,1,3,4,13,6
Afipia sp. GAS231,3,2,0,1,0,0,0,0
Bosea sp. ANAM02,1,0,1,2,3,2,1,0
Bosea sp. AS-1,4,0,1,1,1,0,0,0
Bosea sp. F3-2,1,2,0,4,2,0,2,2
Bosea sp. PAMC 26642,1,1,0,1,1,1,0,0
Bosea sp. RAC05,1,4,1,3,0,0,0,0
Bosea sp. Tri-49,2,2,15,1,2,10,18,7
Bosea vaviloviae,2,1,0,0,0,0,0,0
Bradyrhizobium amphicarpaeae,0,0,0,1,1,0,0,0
Bradyrhizobium betae,1,0,0,0,0,0,0,0
Bradyrhizobium canariense,3,1,1,0,1,0,0,1
Bradyrhizobium cosmicum,2,4,17,6,6,7,17,8
Bradyrhizobium diazoefficiens,2,7,51,6,5,31,47,26
Bradyrhizobium elkanii,4,1,0,3,3,4,1,0
Bradyrhizobium erythrophlei,4,4,19,9,4,9,13,6
Bradyrhizobium guangdongense,3,3,0,1,5,1,0,1
Bradyrhizobium guangxiense,0,4,0,1,3,2,1,1
Bradyrhizobium guangzhouense,1,2,0,0,0,0,0,0
Bradyrhizobium icense,2,3,0,2,0,0,0,0
Bradyrhizobium japonicum,4,2,1,0,0,0,0,0
Bradyrhizobium lablabi,1,0,0,1,0,0,0,0
Bradyrhizobium oligotrophicum,0,1,2,2,0,0,0,0
Bradyrhizobium paxllaeri,1,0,1,2,0,0,0,0
Bradyrhizobium sp. 1(2017),0,3,1,1,0,0,0,0
Bradyrhizobium sp. 6(2017),4,0,0,1,0,0,0,0
Bradyrhizobium sp. CCBAU 051011,2,2,1,1,12,3,1,9
Bradyrhizobium sp. CCGE-LA001,1,2,1,0,3,0,3,3
Bradyrhizobium sp. ORS 278,5,4,0,3,5,2,1,4
Bradyrhizobium sp. ORS 285,1,4,0,0,4,2,1,0
Bradyrhizobium sp. SK17,1,1,0,0,0,0,0,0
Bradyrhizobium sp. TM102,0,1,14,3,5,12,15,10
Bradyrhizobium symbiodeficiens,0,1,0,0,0,0,0,0
Bradyrhizobium vignae,1,0,0,0,0,0,0,0
Bradyrhizobium zhanjiangense,1,0,0,0,0,0,0,0
Nitrobacter hamburgensis,2,2,1,1,0,0,0,0
Nitrobacter winogradskyi,1,1,1,1,0,0,0,0
Afipia carboxidovorans,0,1,0,1,2,2,3,2
Rhodopseudomonas palustris,12,20,9,12,10,7,1,7
Tardiphaga robiniae,1,2,1,0,0,0,0,0
Variibacter gotjawalensis,4,2,1,1,0,0,0,0
Brucella inopinata,2,0,0,1,0,0,0,0
Brucella sp. 09RB8471,1,0,0,1,0,0,0,0
Brucella sp. BO3,0,1,0,1,0,0,0,0
Brucella anthropi,4,3,1,4,0,0,0,0
Ochrobactrum pituitosum,3,1,0,1,0,0,0,0
Ochrobactrum quorumnocens,0,0,1,1,0,0,0,0
Chelatococcus daeguensis,1,1,0,0,0,0,0,0
Chelatococcus sp. CO-6,3,1,0,3,5,4,0,0
Breoghania sp. L-A4,1,0,0,1,0,1,0,0
Cohaesibacter sp. ES.047,3,2,1,1,0,0,0,0
Blastochloris tepida,2,1,0,0,0,0,0,0
Blastochloris viridis,4,1,20,4,8,14,11,10
Devosia ginsengisoli,2,1,0,1,0,0,0,0
Devosia sp. 1566,0,0,2,3,2,1,2,1
Devosia sp. A16,1,3,1,1,2,1,1,2
Devosia sp. D6-9,0,0,0,2,3,1,1,4
Devosia sp. I507,2,3,2,3,0,0,0,0
Devosia sp. MC521,0,1,1,0,0,0,0,0
Candidatus Filomicrobium marinum,1,0,0,1,0,0,0,0
Hyphomicrobium denitrificans,3,3,0,0,0,0,0,0
Hyphomicrobium nitrativorans,0,1,1,1,6,4,1,2
Hyphomicrobium sp. MC1,1,2,0,3,0,0,0,0
Maritalea myrionectae,0,4,0,3,0,1,3,3
Pelagibacterium halotolerans,1,1,0,1,0,0,0,0
Rhodomicrobium vannielii,0,1,1,3,4,1,2,0
Rhodoplanes sp. Z2-YC6860,2,0,0,0,0,0,0,0
Youhaiella tibetensis,3,0,0,0,3,2,0,0
Lichenihabitans psoromatis,0,2,0,5,0,0,0,0
Methylobacterium brachiatum,0,1,0,2,0,0,0,5
Methylobacterium currus,0,0,0,2,0,0,0,0
Methylobacterium durans,0,1,0,0,1,0,0,0
Methylobacterium mesophilicum,1,0,0,0,0,0,0,0
Methylobacterium nodulans,1,4,0,0,2,2,2,3
Methylobacterium oryzae,0,0,0,1,0,1,4,0
Methylobacterium sp. 17Sr1-1,1,1,1,0,0,0,0,0
Methylobacterium sp. 17Sr1-43,2,0,0,0,0,0,0,0
Methylobacterium sp. 4-46,0,1,1,0,8,2,1,1
Methylobacterium sp. DM1,0,2,17,5,3,7,19,8
Methylobacterium sp. WL1,2,1,1,1,0,0,0,0
Methylobacterium sp. XJLW,1,0,0,0,0,0,0,0
Methylobacterium terrae,0,1,0,0,0,0,0,0
Methylorubrum extorquens,3,1,0,1,0,0,0,0
Methylorubrum populi,1,2,1,1,0,0,0,0
Microvirga ossetica,1,0,1,0,0,0,0,0
Microvirga sp. 17 mud 1-3,2,1,1,2,0,0,0,0
Microvirga sp. HR1,2,2,0,1,0,0,0,0
Methylocystis bryophila,1,1,0,0,0,0,0,0
Methylocystis heyeri,2,7,1,4,10,5,3,4
Methylocystis parvus,0,0,0,0,3,3,1,0
Methylocystis rosea,1,1,0,1,0,0,0,0
Methylocystis sp. SC2,2,0,0,0,0,0,0,0
Methylosinus sp. C49,0,0,1,0,0,0,0,0
Methylosinus trichosporium,1,2,1,1,3,4,1,1
Terasakiella sp. SH-1,5,1,0,2,0,0,0,0
Aminobacter aminovorans,2,0,2,2,4,3,3,1
Aminobacter sp. MSH1,0,0,0,2,0,0,0,0
Chelativorans sp. BNC1,2,3,0,5,7,5,4,5
Hoeflea phototrophica,2,1,2,1,0,0,0,0
Hoeflea sp. IMCC20628,6,1,1,5,0,0,0,0
Lentilitoribacter sp. Alg239-R112,3,2,0,0,1,0,1,0
Mesorhizobium amorphae,2,1,3,2,5,3,3,2
Mesorhizobium ciceri,1,2,9,1,0,3,6,0
Mesorhizobium erdmanii,2,1,0,0,0,0,0,0
Mesorhizobium huakuii,1,0,7,2,6,3,11,6
Mesorhizobium japonicum,1,2,1,0,0,0,0,0
Mesorhizobium loti,6,2,5,11,7,6,7,2
Mesorhizobium oceanicum,2,3,1,1,0,0,0,0
Mesorhizobium opportunistum,2,1,0,0,0,0,0,0
Mesorhizobium sp. 8,1,1,4,4,6,2,3,3
Mesorhizobium sp. AA22,1,3,0,2,0,0,0,0
Mesorhizobium sp. DCY119,4,5,0,2,0,0,0,0
Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1,1,2,0,2,0,0,0,0
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1,1,2,1,1,0,0,0,0
Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1,2,1,2,2,1,1,0,0
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1,1,0,0,1,0,0,0,0
Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1,2,1,1,2,0,0,0,0
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1,4,4,0,2,2,0,1,5
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1,1,1,0,1,1,1,1,0
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1,1,2,0,0,0,0,0,0
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2,0,3,0,0,0,0,0,0
Mesorhizobium sp. NZP2077,4,3,12,3,2,4,16,3
Mesorhizobium sp. NZP2234,1,1,1,1,0,0,0,0
Mesorhizobium sp. NZP2298,0,1,0,1,0,0,0,0
Mesorhizobium sp. Pch-S,2,2,0,1,3,0,0,0
Mesorhizobium sp. WSM1497,0,1,0,0,0,0,0,0
Mesorhizobium terrae,2,2,2,0,0,0,0,0
Nitratireductor sp. OM-1,3,2,1,2,0,0,0,0
Nitratireductor sp. SY7,1,1,0,3,4,0,3,0
Oricola sp. MEBiC13590,1,2,0,1,3,0,2,2
Phyllobacterium zundukense,2,1,2,0,0,0,0,0
Roseitalea porphyridii,2,1,0,4,0,0,0,0
Salaquimonas pukyongi,3,4,2,0,0,0,0,0
Agrobacterium fabrum,1,1,0,1,4,0,0,2
Agrobacterium larrymoorei,1,3,0,2,3,1,1,3
Rhizobium rhizogenes,0,1,0,1,0,0,0,0
Agrobacterium sp. CGMCC 11546,0,0,0,1,0,0,0,0
Agrobacterium tumefaciens,0,1,0,0,0,0,0,0
Agrobacterium sp. MA01,1,0,0,0,0,0,0,0
Agrobacterium sp. RAC06,1,2,13,3,2,5,11,6
Agrobacterium sp. T29,1,0,0,2,0,0,0,0
Agrobacterium tumefaciens,9,14,47,16,20,22,44,18
Agrobacterium vitis,4,3,2,3,1,1,0,0
Ciceribacter thiooxidans,0,0,0,1,0,0,0,0
Ensifer adhaerens,2,1,17,1,5,5,21,8
Ensifer alkalisoli,2,1,1,1,0,0,0,0
Ensifer mexicanus,4,1,3,4,2,3,1,0
Sinorhizobium sojae,2,2,3,5,4,6,4,5
Georhizobium profundi,1,1,0,0,0,0,0,0
Candidatus Liberibacter africanus,2,2,1,1,0,0,0,0
